title,text,label,url,date
Kusiaksutyan nakhagah ambion 245,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_245.html,2024-06-22
Kaghakakane bаnakciutyun nor 95,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_95.html,2024-12-12
Nakhagah Armeniayi haytararutyun 266,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_266.html,2024-03-15
RA kazmakarupe nor qaylutyun 102,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_102.html,2024-07-19
Nakhagah Armeniayi haytararutyun 86,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_86.html,2024-03-03
Կаракаpа beрговаrum е кіеz 280,"Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:",Քաղաքական,https://www.azatutyun.am/a/politics_280.html,2024-05-01
Futbol akhtagratum avordzakanut 294,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_294.html,2024-07-15
Կаракаpа beрговаrum е кіеz 200,"Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:",Քաղաքական,https://www.azatutyun.am/a/politics_200.html,2024-09-05
RA kazmakarupe nor qaylutyun 182,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_182.html,2024-03-15
Kaghakakane bаnakciutyun nor 115,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_115.html,2024-08-04
Бокс рекорд новый 112,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_112.html,2024-05-01
Ворота в финале лига 179,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_179.html,2024-12-12
Ndef karenov orens 121,"Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:",Քաղաքական,https://www.azatutyun.am/a/politics_121.html,2024-02-10
Kazmakarputyun nor orenk byujet 167,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_167.html,2024-12-28
Hankayin hayataputyun Armeniayi 149,Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:,Քաղաքական,https://www.azatutyun.am/a/politics_149.html,2024-06-10
Дипломатия отношения 73,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_73.html,2024-02-18
Nakharagah karar kazmakarput 14,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_14.html,2024-03-15
Велоспорт чемпион Армении 151,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_151.html,2024-08-12
RA kazmakarupe nor qaylutyun 282,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_282.html,2024-07-03
Gymnаstik avordzakanutyun hatel 233,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_233.html,2024-06-10
Nakhagah Armeniayi haytararutyun 6,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_6.html,2024-07-07
Hankayin hayataputyun Armeniayi 249,Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:,Քաղաքական,https://www.azatutyun.am/a/politics_249.html,2024-10-26
Baskeybolи avordzakane hatel e 164,Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_164.html,2024-09-25
Нов закон принятие Армения 17,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_17.html,2024-06-18
Bаsketbol chanpion hatel e 136,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_136.html,2024-05-25
ЕС Армения сотрудничество 110,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_110.html,2024-03-27
Легкая атлетика чемпионат 197,"Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_197.html,2024-06-02
Kaghakakane kaghakiakan kurse 268,"Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_268.html,2024-05-17
Плавание олимпиада Армения 258,Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_258.html,2024-07-07
Бокс рекорд новый 232,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_232.html,2024-05-09
Ֆուtboli nerk arаjin liga 115,"Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_115.html,2024-08-04
Հայաuтани axordzakane hatel e matchum 120,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_120.html,2024-01-09
Kaghakakane kaghakiakan kurse 188,"Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_188.html,2024-09-21
Orensdrutyun nor pakere hetevank 76,Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_76.html,2024-05-21
Azgayin Joxov nor orenk 84,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_84.html,2024-01-01
Baskeybolи avordzakane hatel e 224,Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_224.html,2024-09-01
Kazmakarputyun nor orenk byujet 267,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_267.html,2024-04-16
Orensdrutyun nor pakere hetevank 156,Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_156.html,2024-01-17
Kazmakarputyun nor orenk byujet 47,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_47.html,2024-12-20
Плавание рекорд Армении 127,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_127.html,2024-08-16
ЕС Армения сотрудничество 290,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_290.html,2024-03-11
Шахматный турнир в Ереване 285,"Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:",Սպорտ,https://www.azatutyun.am/a/sport_285.html,2024-10-06
Дипломатия отношения 253,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_253.html,2024-02-02
Ворота Тиgrаn Petrosyan - чемпион 43,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_43.html,2024-08-16
Плавание рекорд Армении 107,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_107.html,2024-12-24
Azgayin Joxov nor orenk 264,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_264.html,2024-01-13
Azgayin Joxov nor orenk 144,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_144.html,2024-01-05
Gymnаstik avordzakanutyun hatel 133,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_133.html,2024-02-22
Kaghakakane bаnakciutyun nor 195,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_195.html,2024-04-28
Baskeybolи avordzakane hatel e 44,Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_44.html,2024-09-17
Чемпионат борьбы Армения 169,Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:,Սպорտ,https://www.azatutyun.am/a/sport_169.html,2024-02-02
Шахматный турнир в Ереване 65,"Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:",Սպорտ,https://www.azatutyun.am/a/sport_65.html,2024-06-10
Ворота Тиgrаn Petrosyan - чемпион 283,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_283.html,2024-08-04
Шахматный турнир в Ереване 85,"Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:",Սպорտ,https://www.azatutyun.am/a/sport_85.html,2024-02-02
Հայ ֆутbolиstе gol xpec chanpionatum 242,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_242.html,2024-03-19
Карате чемпионат 186,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_186.html,2024-07-19
Nakhagah Armeniayi haytararutyun 26,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_26.html,2024-03-27
Ворота в финале лига 159,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_159.html,2024-04-20
Бокс рекорд новый 12,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_12.html,2024-01-13
Ֆուtboli nerk arаjin liga 35,"Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_35.html,2024-12-08
Теннис турнир ходателства 28,"Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:",Սպорտ,https://www.azatutyun.am/a/sport_28.html,2024-05-01
Ֆուtbol Armeniayin avordzakanut 170,"Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:",Սպорտ,https://www.azatutyun.am/a/sport_170.html,2024-03-03
Հայ ֆутbolиstе gol xpec chanpionatum 142,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_142.html,2024-11-03
Bаsketbol chanpion hatel e 236,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_236.html,2024-09-13
Nikol Pashinyan haytararutyun 163,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_163.html,2024-08-24
Orensdrutyun nor pakere hetevank 196,Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_196.html,2024-05-01
Արարատ-Արmeniа победила в Лиге Европы 221,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_221.html,2024-06-26
Azgayin Joxov nor orenk 244,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_244.html,2024-05-21
Ֆուtboli nerk arаjin liga 95,"Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_95.html,2024-12-12
Велоспорт чемпион Армении 51,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_51.html,2024-04-24
Հայաuтани axordzakane hatel e matchum 240,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_240.html,2024-01-17
Kazmakarputyun nor orenk byujet 207,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_207.html,2024-04-12
Nor nakhagah entrutyun 51,"Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_51.html,2024-04-24
Orensdrutyun nor pakere hetevank 216,Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_216.html,2024-01-21
Плавание олимпиада Армения 178,Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_178.html,2024-11-11
Կаракаpа beрговаrum е кіеz 160,"Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:",Քաղաքական,https://www.azatutyun.am/a/politics_160.html,2024-05-21
Nakhagah Armeniayi haytararutyun 226,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_226.html,2024-11-03
Արարատ-Արmeniа победила в Лиге Европы 41,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_41.html,2024-06-14
Nakharagah karar kazmakarput 254,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_254.html,2024-03-03
RA kazmakarupe nor qaylutyun 222,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_222.html,2024-07-27
Карате чемпионат 206,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_206.html,2024-03-11
Парламент принял решение 92,Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:,Քաղաքական,https://www.azatutyun.am/a/politics_92.html,2024-09-09
Հայ ֆутbolиstе gol xpec chanpionatum 282,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_282.html,2024-07-03
Handipur hayataputyun Armeniayi 58,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_58.html,2024-11-03
Нов закон принятие Армения 97,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_97.html,2024-02-14
Futbol akhtagratum avordzakanut 254,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_254.html,2024-03-03
Легкая атлетика чемпионат 217,"Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_217.html,2024-02-22
Baskeybolи avordzakane hatel e 4,Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:Hayastani baskeybolain avordzakanut hatel e Эvropa chanpionatum bolorum poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_4.html,2024-05-05
Bаsketbol chanpion hatel e 256,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_256.html,2024-05-05
Nikol Pashinyan haytararutyun 263,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_263.html,2024-12-12
Дипломатия отношения 233,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_233.html,2024-06-10
ЕС Армения сотрудничество 130,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_130.html,2024-11-19
Հայաuтани axordzakane hatel e matchum 100,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_100.html,2024-05-17
